Country Name,Country Code,Indicator Name,Indicator Code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
"Irán, República Islámica del",IRN,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,24.39965328,24.93331313,22.4753002,25.18290674,22.83067239,18.72083451,21.161708,22.73568826,30.21775173,22.70973758,20.75043247,
Iraq,IRQ,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,39.41682921,44.41752304,44.50843536,39.66353654,38.94172645,34.51414644,28.10852368,33.91606341,40.80264203,38.0518682,27.2218073,
Islandia,ISL,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,51.74623384,54.54553626,54.92605472,53.24775151,51.51909795,51.65172145,47.48403629,45.73224001,46.62908815,44.30256905,34.21347551,38.12821082
Israel,ISR,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,34.66642542,35.27229156,35.88930402,33.61617422,32.18138234,31.48237328,30.18548588,29.44582358,29.99804866,29.51343847,28.03163478,29.70439151
Italia,ITA,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,25.07404985,26.87246347,28.37924284,28.63324308,29.10882819,29.71598237,29.32789075,30.73373332,31.3535542,31.6026783,29.53251094,32.73850305
Jamaica,JAM,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,31.33526663,30.3686139,30.18371146,30.57588318,31.2546047,29.92166548,31.81343755,34.65706257,38.56384829,38.03608075,24.08513876,27.85563788
Jordania,JOR,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,46.99714264,46.55057763,45.22598541,41.29560357,42.13390771,36.54443702,34.39521007,34.53392829,35.15474808,36.33503059,23.90143171,30.61918252
Japón,JPN,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,14.91850345,14.77446226,14.41477461,15.78415673,17.41865535,17.43675984,16.05796924,17.5914391,18.32601765,17.44537783,15.55855428,
Kazajstán,KAZ,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,44.2441795,46.46466279,44.10966304,38.61703772,39.34175809,28.51670801,31.84388864,32.39775294,37.62521843,36.4389871,30.22598786,
Kenya,KEN,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,20.12435965,21.54947707,19.86494772,17.79218055,16.47280447,15.1287339,13.2497448,12.73665994,12.54197533,11.42799666,9.639532685,10.56913508
Kirguistán,KGZ,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,51.55432268,54.53847717,44.40420097,42.25015396,37.44865159,35.18960049,35.82540888,34.25284136,31.60173001,35.2341542,31.30703634,39.31465525
Camboya,KHM,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,54.08278279,54.08075591,57.88976453,62.3879358,62.60347417,61.71842376,61.28152493,60.68195781,61.59572751,61.09129652,61.04181636,64.60246307
Kiribati,KIR,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,12.32252999,14.28273733,13.93542426,11.98644114,13.54953346,15.70049702,19.21989362,15.64061526,9.655224932,,,
Saint Kitts y Nevis,KNA,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,
"Corea, República de",KOR,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,47.10373691,53.3377319,54.09405134,51.29207111,47.83142087,42.98956153,40.13265091,40.93420694,41.71329084,39.27586107,36.44585911,41.72279851
Kuwait,KWT,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,66.67331737,73.19837828,74.7316937,70.86153454,68.50614347,53.76624808,47.63172463,51.19631559,57.49549486,53.29343279,,
América Latina y el Caribe (excluido altos ingresos),LAC,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,18.50092353,19.35416447,19.74373732,19.27047546,18.99518073,20.10035394,20.45242877,20.33980815,22.73289823,22.98061342,23.65970596,26.34029032
República Democrática Popular Lao,LAO,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,35.38402604,40.3431561,37.87672835,38.1731034,40.75454665,33.95225731,33.20942746,,,,,
Líbano,LBN,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,35.02312287,36.36309723,28.80921288,26.64675475,23.7561645,23.13966773,21.72615589,21.92693319,20.75452116,20.69775896,28.09948911,
Liberia,LBR,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,
Libia,LBY,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,66.27200717,38.1458964,66.86785685,59.88860758,32.238321,22.22737412,14.57788755,27.19725571,39.61350442,42.83511729,,
Santa Lucía,LCA,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,
América Latina y el Caribe,LCN,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,21.673504,22.27599482,22.09851992,21.49320639,20.66330845,21.8583772,22.21100672,22.0022773,24.05329839,24.22413484,24.87197171,27.57950119
Países menos desarrollados: clasificación de las Naciones Unidas,LDC,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,26.88570221,28.10134154,26.64893546,25.73651208,24.26565941,19.22640744,17.34193145,17.60640988,21.01658877,20.39194769,18.48151592,19.52113672
Países de ingreso bajo,LIC,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,30.79216515,25.19954814,21.70381861,21.19321074,19.85641297,15.70504591,14.84181301,15.28598155,20.77714408,18.45430468,18.93905073,21.64959942
Liechtenstein,LIE,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,
Sri Lanka,LKA,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,19.55232026,20.89683873,19.81648178,20.3203983,21.08876229,21.01310319,21.17398379,21.83146464,23.03852264,23.15329914,16.09423566,17.73786735
Países de ingreso mediano bajo,LMC,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,29.47294166,31.50784142,30.09818714,28.72209118,27.08681971,23.08415489,21.8584023,23.11343757,24.72812002,23.19778168,21.23797713,23.78105323
Ingreso mediano y bajo,LMY,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,27.59546691,28.08821524,27.48588475,26.42133222,25.56869237,23.62251092,22.31612591,22.87550136,23.97904228,23.04657511,21.93045071,24.29056245
Lesotho,LSO,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,42.12667871,47.72262188,41.79593306,38.24966086,38.14969504,42.8905797,45.78845919,47.48838518,50.94708959,45.87817798,40.49369293,
avanzada del dividendo demográfico,LTE,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,32.81454764,33.01731109,32.37023843,31.4339804,30.80126173,29.58240079,28.10281096,28.32253354,28.74438454,27.9218637,27.28211712,29.63547303
Lituania,LTU,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,63.94235851,72.88100891,78.22662823,78.66857331,72.27042519,68.77764073,67.58738306,73.59516374,75.20610383,77.31477796,73.50143635,80.38396753
Luxemburgo,LUX,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,162.7098571,169.4891234,171.2117881,176.3833309,182.7825924,191.835449,191.0986337,192.7475035,196.4197018,205.4820775,204.6907407,212.1171516
Letonia,LVA,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,53.25837932,59.77989095,61.44375311,60.39517324,61.1346527,60.25202703,59.57732438,61.57381554,61.47796516,59.83697315,60.43815462,64.07129933
"Región Administrativa Especial de Macao, China",MAC,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,87.4228419,90.33875128,90.77257448,90.65573094,85.6413449,78.50673324,76.64148702,80.44308972,82.52991936,82.52261352,61.77682109,88.29937428
Isla de San Martín (parte francesa),MAF,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,
Marruecos,MAR,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,32.23301862,34.70003427,34.9295479,32.77764352,34.63240888,34.80004049,35.35153455,37.22382401,38.77747836,39.31693624,34.92672468,37.25124278
Mónaco,MCO,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,
República de Moldova,MDA,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,27.829613,32.54045754,31.13285057,32.09261317,31.1706952,31.89545142,32.30911571,31.09876178,30.13870489,30.56472799,27.14000309,30.61994549
Madagascar,MDG,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,21.87438052,22.71963868,21.7806921,23.27216608,28.28191197,28.39064613,29.09256944,30.90263088,31.87333588,28.24965718,21.48459664,22.46506012
Maldivas,MDV,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,91.2941274,78.35618236,71.97908201,72.30745119,70.11318519,69.44683085,49.4739992,
Oriente Medio y Norte de África,MEA,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,44.10011458,47.99297989,48.9469737,48.89636385,45.90025335,39.02584763,36.60721304,40.10744252,43.92380939,41.85627649,36.0245064,
México,MEX,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,29.69766477,31.03670714,32.26556776,31.30565295,31.87344131,34.52488584,37.04217108,37.65156846,39.25755173,38.80928133,39.60304651,40.4297424
Islas Marshall,MHL,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,37.86665303,51.32781806,55.69960147,52.03602676,50.60760019,44.81414123,36.37386365,38.23101901,38.89887986,37.8727415,34.98701641,
 Ingreso mediano,MIC,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,27.56871454,28.16192044,27.59506332,26.51792077,25.67582015,23.76929471,22.45207289,23.01651795,24.03417031,23.12234076,21.98782929,24.34124603
Macedonia del Norte,MKD,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,39.78975339,47.12421314,45.374253,43.39647453,47.66285529,48.73799991,50.66384216,55.14571934,60.37513732,62.40805679,58.94720634,65.93117904
Malí,MLI,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,22.83717018,22.72617792,27.85634001,24.94054026,22.55548696,24.04370851,23.44291297,22.21409394,24.5223744,25.70529113,30.65663005,29.58105624
Malta,MLT,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,150.9467424,160.5863393,163.1199721,155.9724346,149.8125162,154.6181509,157.8013429,154.5612299,145.1919235,146.0791878,149.2348062,148.4340184
Myanmar,MMR,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,10.62367325,9.104749643,6.088150612,15.81813348,19.87613946,20.46392121,22.97516723,25.94272972,28.35971336,30.38975072,28.65204712,28.31602793
Oriente Medio y Norte de África (excluido altos ingresos),MNA,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,32.00450215,30.48262556,30.0025621,29.7416314,26.64557026,22.08252426,20.73485551,24.85516379,30.35014443,27.46586115,21.91802813,
Montenegro,MNE,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,37.04440512,42.34884361,43.67248294,41.34236,40.1437048,42.11807213,40.60065571,41.0551905,42.87500027,43.84664144,25.99668555,43.04457592
Mongolia,MNG,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,46.67898258,52.55355505,43.5721512,38.89023748,52.24899869,44.18405024,50.87219405,59.16667927,58.16478228,59.21723318,57.66034973,59.82149941
Mariana,MNP,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,41.92740926,43.48422497,50.80428954,52.07253886,52.52403846,52.96703297,71.70731707,69.29487179,50.76804916,42.04737733,,
Mozambique,MOZ,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,28.44395451,30.09825026,28.8839773,26.74393599,31.28403958,31.07817138,33.54531717,38.57905103,44.87000288,32.26836152,29.86686576,
Mauritania,MRT,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,45.73934811,50.1828097,48.26135521,45.54859921,37.38920072,30.19514476,33.92514055,34.50567753,34.27623669,39.18475991,39.77502119,
Mauricio,MUS,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,51.23767279,52.44414738,53.79216527,48.41741475,48.84610087,47.86224698,44.25034214,42.45178816,40.96343734,38.47033842,29.9636198,30.48533359
Malawi,MWI,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,
Malasia,MYS,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,86.93029507,85.25544211,79.29991393,75.62904103,73.79349863,69.4486909,66.77544545,70.01174251,68.55497142,65.25966318,61.43363252,68.89812325
América del Norte,NAC,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,13.98885498,15.34161756,15.34595486,15.24597898,15.25484918,14.00019225,13.42990925,13.74899544,13.90024463,13.31777922,11.57619862,
Namibia,NAM,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,48.28195448,45.53978192,40.05833801,37.50198492,39.01708521,35.37084841,35.00946742,33.62080463,35.88256521,36.36164722,33.47671777,31.94132017
Nueva Caledonia,NCL,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,20.19947492,20.09082458,17.75853651,15.72309737,18.58618109,18.06916629,19.26548639,21.00866525,,,,
Níger,NER,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,16.1844146,15.28955544,16.10057707,16.9790336,15.94586293,14.26836996,12.18333889,13.29437093,11.83526986,11.42173345,10.28759914,10.07866165
Nigeria,NGA,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,25.6606113,31.61694021,31.54658773,18.04990659,18.43512606,10.66630962,9.218109698,13.1715621,15.49688918,14.22092679,,
Nicaragua,NIC,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,40.46660572,45.01692657,47.46929361,45.21415682,45.00799279,40.08374867,38.88197843,41.33904929,42.27714678,45.09278034,42.18460101,46.8394163
Países Bajos,NLD,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,69.80367248,75.50306831,79.50337384,79.88047779,80.57790815,82.65889671,79.53516476,83.39176802,84.68346368,82.5377127,77.85662953,83.60324333
Noruega,NOR,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,39.7598437,41.27396486,40.68243719,39.1971735,38.99635572,37.80181591,35.45992638,36.33299569,37.97169307,36.26310656,32.24525928,41.56866067
Nepal,NPL,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,9.582536172,7.806134205,8.750291287,9.294658678,10.12404212,10.21458859,8.17957804,7.812188656,7.815641022,7.779936474,6.805289826,5.209230429
Nauru,NRU,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,51.85185185,61.19402985,71.27659574,89.58333333,79.8245614,52.88461538,52.55474453,59.93103448,57.8125,63.6746988,47.42690058,40.67226891
Nueva Zelandia,NZL,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,30.27362768,30.39502406,28.85939059,28.81358116,27.98285738,27.91454531,26.63019637,27.56392622,27.87152292,27.31883186,21.91622232,
Miembros OCDE,OED,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,25.87776991,27.92805775,27.81220676,28.22327256,28.4564665,27.31345609,26.69812638,27.85032681,28.64318093,27.97055524,25.90513835,28.46302154
Omán,OMN,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,59.09438735,63.91646363,62.72274738,66.03046813,61.43961754,49.65123925,41.31893239,45.71525986,50.62130514,49.49201699,44.24548203,
Otros Estados pequeos,OSS,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,63.79289588,71.97593185,74.23578666,72.71244712,69.27315849,62.34606339,57.17114827,59.8002834,61.51926583,59.75217248,56.37948355,
Pakistán,PAK,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,13.51626785,13.96666966,12.39666276,13.27715343,12.24258363,10.60441138,8.736717247,8.221612469,8.581799708,9.390863379,9.302254084,9.981151003
Panamá,PAN,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,70.04279401,78.23048068,75.19119393,65.16141208,55.35735045,47.68493765,41.9730052,41.80368226,42.79096398,41.20799334,39.60788955,
Perú,PER,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,27.82616415,30.50275976,27.44961437,24.80829942,22.60697038,21.28732529,22.60031374,24.71987197,25.19218467,24.03908743,22.38080174,29.08516498
Filipinas,PHL,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,32.87482972,29.10542888,27.46707386,26.17741981,27.35450419,27.20805724,26.67300334,29.55229085,30.21360537,28.38292001,25.20283931,25.74228389
Palau,PLW,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,
Papua Nueva Guinea,PNG,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,
Polonia,POL,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,39.87921296,42.39422304,44.2514731,46.00260882,47.21968346,49.09122809,51.92485915,54.1610234,55.24146204,55.39584659,56.18432635,60.90675489
previa al dividendo demográfico,PRE,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,31.39748101,35.03354413,34.31360465,27.33838622,25.99707032,18.93449007,17.15886333,19.91880077,24.82347359,22.92434862,19.10226834,
Puerto Rico,PRI,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,62.67166626,64.05272656,57.45248354,60.86666667,60.81869633,67.1987645,68.76027323,68.72303013,60.01862769,,,
"Corea, República Popular Democrática de",PRK,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,
Portugal,PRT,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,30.06930892,34.4548616,37.77801482,39.60650497,40.215968,40.61511545,40.21082364,42.7242664,43.44571903,43.50842185,37.03221926,42.02903374
Paraguay,PRY,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,42.13984163,40.23885967,37.9955192,38.71366558,35.46441185,34.76581347,37.16548029,38.44078405,36.94523036,36.18244072,33.60549916,36.45019083
Ribera Occidental y Gaza,PSE,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,14.12281155,16.08603535,15.32633269,15.61984388,15.82306983,16.06238012,14.3267945,15.72420635,15.96156445,15.52105524,15.35762344,17.63173068
Estados pequeos de las Islas del Pacfico,PSS,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,43.66382832,47.2884005,49.29622403,46.8715449,44.65092648,41.06076477,40.52799122,40.54232919,43.39993407,42.03522644,25.32549646,21.27858103
posterior al dividendo demográfico,PST,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,27.24247413,29.51056769,29.46371228,29.99121895,30.09423003,28.61152578,27.79776335,28.99382387,29.67772184,28.7811765,26.42770074,29.04566873
Polinesia Francesa,PYF,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,19.55695843,,20.17514273,,
Qatar,QAT,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,62.3196826,72.61970915,76.47241908,72.71783502,67.99811813,57.06147777,47.71384149,52.88942263,55.94186317,52.34726788,49.11887826,
Rumania,ROU,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,32.38227144,37.05509797,37.53182457,40.03406157,41.42723374,41.38512795,41.77627913,42.02461908,41.8616969,40.38322216,37.15009008,40.84910636
Federación de Rusia,RUS,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,29.21556079,28.05536148,26.90732034,25.84533683,27.11109705,28.70338944,25.85448298,26.09088098,30.7932568,28.43343068,25.53121503,30.84476277
Rwanda,RWA,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,10.74843969,12.66538318,12.00069365,13.49942057,13.87574419,13.23851056,15.42960172,20.52838528,21.0980867,21.81063968,19.30704597,19.0641467
Asia meridional,SAS,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,21.0818958,22.99371643,22.75319103,23.4949692,21.48002918,18.6517811,17.57304584,17.22708932,18.09716038,17.35658091,16.79613619,18.61499915
Arabia Saudita,SAU,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,49.56977759,56.04923973,54.2708405,51.91795761,46.87529151,33.32117956,31.1442026,34.85306244,38.56536939,35.57169449,26.18290495,34.76915674
Sudán,SDN,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,20.35442616,15.74121322,12.07008767,11.68602,0.670014767,0.730366817,0.71299221,0.664361796,0.611168056,0.630574147,0.435765182,2.251364396
Senegal,SEN,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,19.98123883,21.30354889,22.47437442,22.34974231,21.77829674,22.6771945,21.5608581,21.93008315,22.94889488,24.98793278,20.66971776,22.31529245
Singapur,SGP,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,197.9989608,203.3277086,196.7196129,195.0777963,191.9535358,178.3846085,164.7717536,171.3970227,176.5921442,175.2741157,181.7168089,184.8354904
Islas Salomón,SLB,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,37.27817195,50.81876683,51.95529682,44.63556777,42.51184381,40.33008914,40.02345472,40.00976701,43.21813221,37.64159978,27.76398756,
Sierra Leona,SLE,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,16.79496682,16.26669339,32.90532706,28.62675705,30.76003938,19.36254453,24.91409326,26.19289508,17.46729933,18.24693608,15.09106999,
El Salvador,SLV,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,26.94666933,28.98177756,28.57106118,29.72489605,29.55287523,29.48617302,28.4585905,29.02976438,28.93437378,29.67584079,25.53042528,29.54716125
San Marino,SMR,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,174.4526794,173.0681733,168.778679,166.5974987,163.9972366,164.4786983,
Somalia,SOM,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,20.61429431,20.92809915,19.46823804,19.29519733,17.72151899,19.1259908,17.4626652,16.91244429,17.89830988
Serbia,SRB,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,32.25561225,33.00182495,35.84480698,39.85150491,42.07752896,45.1772418,48.51709354,50.47152864,50.4345613,51.01092315,48.23837987,54.40052936
África al sur del Sahara (excluido altos ingresos),SSA,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,29.52038151,32.48411371,31.52981044,26.49191753,25.58080937,20.37681666,19.60814942,21.04278957,23.92876879,22.66611386,20.56038955,24.41534165
Sudán del Sur,SSD,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,61.43448282,66.07612038,42.83205236,9.740757859,38.39161729,36.65134928,,,,,,
África al sur del Sahara,SSF,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,29.56349813,32.52543811,31.57213837,26.5394377,25.63553632,20.43658156,19.67505442,21.1160778,23.99616774,22.73103573,20.59427842,24.4491754
Pequeños Estados,SST,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,60.66664132,68.94258058,71.10569643,69.84495235,66.75552241,59.2959876,55.01426724,57.64110536,59.87425451,58.03809151,53.62654043,
Santo Tomé y Príncipe,STP,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,
Suriname,SUR,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,52.54731927,,,,,,,,,,,
República Eslovaca,SVK,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,76.86636183,84.70252044,91.18848469,93.78886502,91.71457699,91.87320492,93.7552716,95.32936619,96.28878672,92.26478559,85.43677477,93.85891277
Eslovenia,SVN,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,64.2748226,70.24714581,72.89158893,74.21647517,76.15174214,77.14867826,77.59816683,83.12550558,84.81520323,83.96346817,77.88301116,83.52867397
Suecia,SWE,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,44.67885295,45.27119119,45.02752542,42.52680913,43.26616125,43.76676752,42.69147827,43.73472193,45.68306151,47.80921095,44.57965329,46.25696607
Eswatini,SWZ,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,46.47295015,34.82774449,36.69302045,40.53496659,43.85441944,43.10686579,44.05903501,43.51310787,40.43021898,45.94632343,44.88705531,
Sint Maarten (Dutch part),SXM,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,109.9486751,113.2940443,121.3489896,100.5293854,97.4008025,92.49778957,78.27473043,67.48350613,,,
Seychelles,SYC,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,93.79878086,95.76909594,99.32936015,90.81130469,98.95971731,91.12849755,89.83399249,99.99394614,94.91760716,91.37599851,76.62947378,85.83452722
República Árabe Siria,SYR,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,32.16678538,19.36932782,7.714617821,7.778017972,7.015779571,7.083633782,9.2997048,8.983821471,14.90545651,12.69387293,,
Islas Turcas y Caicos,TCA,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,
Chad,TCD,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,36.8456059,38.87725693,38.46805422,33.56559167,34.16136289,30.00176089,26.29503676,33.87296248,36.19068245,36.74225344,26.71614905,38.75012725
Asia oriental y el Pacífico (BIRF y la AIF),TEA,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,31.88861939,31.31969444,29.75562901,28.62018029,27.50434107,25.0142556,23.21459661,23.50477238,22.96880944,21.94696807,21.32164577,23.05556509
Europa y Asia central (BIRF y la AIF),TEC,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,31.52207945,32.77168561,32.26362856,31.23006164,32.55432963,32.93978688,32.18792255,33.85119817,37.87935018,36.87244537,34.17502344,39.52519175
Togo,TGO,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,37.83837141,43.63564728,45.205361,46.47602396,39.71627313,35.84635669,26.90671582,25.27023832,23.94347526,23.06158195,22.69364463,23.31676019
Tailandia,THA,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,66.48617316,70.85490938,68.95123563,67.17114107,68.39413516,67.63669027,67.07088397,66.67283247,64.8380969,59.50748534,51.57295015,58.22162117
Tayikistán,TJK,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,14.93902562,16.44768565,17.27727988,11.08814366,9.17009119,,,14.92853961,14.37547847,14.97993927,17.32431457,
Turkmenistán,TKM,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,45.90441565,59.79715537,58.83274462,49.8393204,46.78017478,35.67546429,22.15051385,22.46839734,22.66381177,,,
América Latina y el Caribe (BIRF y la AIF),TLA,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,20.57034305,21.22326612,21.32813829,20.67916433,19.85721319,20.91739842,21.27895822,21.17813897,23.50522386,23.74716705,24.70508738,27.39211349
