Country Name,Country Code,Indicator Name,Indicator Code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Tonga,TON,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,60.6871673,62.54615357,60.97002895,62.58557409,57.95057755,64.49106326,63.27107982,65.81048379,66.1378074,65.15640226,62.27487525,
Asia meridional (BIRF y la AIF),TSA,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,26.29472027,30.13179061,30.29645498,27.82037856,25.69358103,22.398468,20.69836513,21.68801677,23.53903234,21.54111686,19.07124918,22.5010857
África al sur del Sahara (BIRF y la AIF),TSS,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,28.7106506,30.344958,28.69057051,28.27194054,26.72179475,25.23560925,24.20412223,23.75593372,26.86684941,26.33279864,23.17032962,26.13706141
Trinidad y Tobago,TTO,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,,,,,,,,,,,,
Túnez,TUN,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,52.19128114,54.05172553,55.63787616,54.06519599,52.96760392,48.84863751,48.79752242,54.08835858,58.38607609,56.56208598,46.27028573,50.77753458
Turquía,TUR,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,25.50033191,30.31047438,28.46992714,28.73428929,28.56075947,26.55726626,25.2446771,29.72274641,31.40149138,30.01452615,32.4757476,35.81709615
Tuvalu,TUV,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,,,,,,,,,,,,
Tanzanía,TZA,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,28.03291069,34.53184186,31.99751733,29.61841135,27.28681266,23.65276888,19.07049537,17.09866326,17.90346655,16.95125871,15.30876235,17.05239916
Uganda,UGA,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,24.44476616,26.89950162,28.01040837,26.5961192,21.06619017,24.81197302,18.78219761,20.17592351,21.55135254,22.25199595,21.58589385,26.33049223
Ucrania,UKR,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,49.27319213,55.39891697,55.2399568,51.10428678,52.09882067,55.20893679,56.22258546,55.91006656,53.96457941,49.27954304,40.33480609,41.87262596
Ingreso mediano alto,UMC,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,24.71959782,25.31707399,24.952852,24.62904419,24.09005453,22.16426152,21.28991029,21.73851634,22.60694654,21.81013197,20.28459341,22.27034269
Uruguay,URY,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,25.35604266,26.82488459,29.14152474,26.36471005,25.54496245,22.85038956,21.61887368,20.65769301,21.42891404,21.85685327,20.73910302,25.32382389
Estados Unidos,USA,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,15.87853443,17.27901909,17.03778597,16.42429277,16.45204044,15.35124034,14.64746063,15.00897344,15.24661768,14.57938678,13.27955881,
Uzbekistán,UZB,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,24.98046521,25.97407863,24.96058928,23.73697391,20.31463112,16.98421731,16.85923133,27.03659386,44.56424563,44.435895,37.74120572,40.14338095
San Vicente y las Granadinas,VCT,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,,,,,,,,,,,,
Venezuela,VEN,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,17.60648654,19.69510699,24.23255313,29.51278296,31.39698618,,,,,,,
Islas Vírgenes Británicas,VGB,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,,,,,,,,,,,,
Islas Vírgenes (EE.UU.),VIR,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,287.0259019,338.9296709,77.01149425,74.69234885,85.91865358,43.13404313,66.27172196,94.35951502,106.1448241,100.7529755,76.40342531,
Viet Nam,VNM,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,,,,,,,,,,,,
Vanuatu,VUT,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,55.10492953,51.39249692,53.14096827,54.72856107,53.9629185,67.01357068,60.67739384,57.86445215,65.79605446,49.03769195,43.6748618,
Mundo,WLD,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,28.04262891,29.82077653,29.51317375,29.4343298,29.28340638,27.60478368,26.61894771,27.51874046,28.5016149,27.7091595,25.56905552,28.07755488
Samoa,WSM,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,52.16483407,53.69120218,57.42573061,51.56564408,55.69739853,49.6534378,49.01458014,47.16431466,50.23758501,51.75211134,51.0697478,52.44204893
Kosovo,XKX,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,60.50831185,61.19970921,56.84194816,52.0996259,53.54916673,51.5690494,51.19140751,53.08129247,57.26161995,56.44080105,53.91287025,68.09217442
"Yemen, Rep. del",YEM,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,34.39055922,32.71903445,36.49791837,30.15227796,28.35308418,21.84010142,21.93409102,29.15555209,43.24692432,47.90673888,44.62465315,
Sudáfrica,ZAF,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,24.62266954,26.93820197,28.443468,30.49574731,30.49895475,29.01303773,27.70516933,26.19585605,27.01899545,26.80806576,23.3488345,24.96349152
Zambia,ZMB,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,30.87498572,35.74350559,39.0177935,39.97330355,37.37137316,42.72689101,38.63388551,36.59283689,36.93096498,34.15501233,32.53532245,36.01070078
Zimbabwe,ZWE,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,53.48329522,54.66572521,48.99928103,36.66873535,33.7414695,37.58863532,31.27549309,30.37080746,41.39726424,32.03087477,38.79970344,
